,region,year,barley,energy forest,fallow land,"field peas for cooking, fodder peas, vetches and field beans",green fodder,green peas,horticulture plants,ley for hay and forage plants,ley for seeds,mixed grain,mixed grain and triticale,not utilized ley for hay and pasture,oats,oil flax,other crops,other untilled arable land,potatoes for processing of starch,rye,spring barley,spring rape,spring turnip rape,spring wheat,sugar beets,table potatoes,total arable land,triticale,unspecified arable land,utilized ley for hay,utilized ley for hay and pasture,utilized pasture,white beans,winter barley,winter rape,winter turnip rape,winter wheat
88,0126 Huddinge,1991,34.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,38.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,17.0,12.0,0.0,1.0,519.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0126 Huddinge,1992,37.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,0.0,2.0,37.0,0.0,0.0,0.0,17.0,0.0,8.0,0.0,1.0,490.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,9.0
90,0126 Huddinge,1993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,16.0,35.0,0.0,2.0,37.0,0.0,0.0,19.0,17.0,0.0,0.0,0.0,1.0,491.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,0.0,0.0,30.0
91,0126 Huddinge,1994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,11.0,43.0,0.0,2.0,37.0,0.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0
92,0126 Huddinge,1995,0.0,0.0,25.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,3.0,44.0,0.0,1.0,6.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,482.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
93,0126 Huddinge,1999,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,8.0,0.0,0.0,0.0,0.0,48.0,7.0,14.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,7.0
94,0126 Huddinge,2001,0.0,0.0,30.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,0.0,0.0,0.0,25.0,10.0,0.0,2.0,0.0,1.0,466.0,4.0,17.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,29.0
95,0126 Huddinge,2002,0.0,0.0,26.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,3.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,21.0
96,0126 Huddinge,2003,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,3.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,19.0
97,0126 Huddinge,2005,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,456.0,7.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0127 Botkyrka,1981,921.0,0.0,295.0,0.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,839.0,0.0,1.0,16.0,0.0,41.0,0.0,186.0,356.0,337.0,0.0,19.0,3995.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,430.0
99,0127 Botkyrka,1985,775.0,0.0,218.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,592.0,0.0,0.0,29.0,0.0,40.0,0.0,74.0,325.0,247.0,0.0,8.0,3233.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,0.0,37.0,352.0
100,0127 Botkyrka,1989,411.0,0.0,345.0,48.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,593.0,0.0,6.0,6.0,0.0,85.0,0.0,123.0,221.0,80.0,0.0,12.0,3215.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,22.0,145.0,605.0
101,0127 Botkyrka,1990,368.0,0.0,358.0,66.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,554.0,0.0,3.0,11.0,0.0,119.0,0.0,107.0,126.0,64.0,0.0,11.0,3258.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,35.0,45.0,812.0
102,0127 Botkyrka,1991,467.0,0.0,138.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,517.0,0.0,12.0,716.0,0.0,68.0,0.0,178.0,89.0,97.0,0.0,10.0,3230.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,15.0,61.0,250.0
103,0127 Botkyrka,1992,347.0,0.0,75.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,451.0,0.0,36.0,684.0,0.0,57.0,0.0,84.0,89.0,71.0,0.0,14.0,3020.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,15.0,9.0,422.0
104,0127 Botkyrka,1993,0.0,0.0,50.0,22.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,2.0,396.0,0.0,59.0,662.0,0.0,98.0,329.0,171.0,90.0,64.0,0.0,14.0,3222.0,5.0,0.0,0.0,0.0,275.0,0.0,8.0,10.0,0.0,499.0
105,0127 Botkyrka,1994,0.0,0.0,99.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,11.0,515.0,0.0,74.0,620.0,0.0,79.0,404.0,62.0,136.0,118.0,0.0,11.0,3204.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,28.0,0.0,296.0
106,0127 Botkyrka,1995,0.0,0.0,604.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,7.0,503.0,0.0,89.0,103.0,0.0,31.0,515.0,66.0,130.0,94.0,0.0,9.0,3160.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,35.0,0.0,249.0
107,0127 Botkyrka,1999,0.0,119.0,365.0,14.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,481.0,80.0,10.0,54.0,0.0,92.0,406.0,66.0,83.0,121.0,0.0,6.0,3166.0,0.0,0.0,0.0,676.0,0.0,0.0,13.0,42.0,24.0,500.0
108,0127 Botkyrka,2001,0.0,113.0,395.0,46.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,461.0,0.0,4.0,0.0,0.0,42.0,393.0,29.0,48.0,16.0,0.0,2.0,3059.0,0.0,84.0,0.0,755.0,0.0,0.0,0.0,11.0,0.0,644.0
109,0127 Botkyrka,2002,0.0,74.0,487.0,54.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,56.0,0.0,73.0,298.0,37.0,52.0,55.0,0.0,3.0,2938.0,11.0,41.0,0.0,633.0,0.0,0.0,0.0,24.0,37.0,544.0
110,0127 Botkyrka,2003,0.0,71.0,436.0,55.0,38.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,422.0,0.0,0.0,6.0,0.0,51.0,162.0,106.0,55.0,7.0,0.0,2.0,2881.0,81.0,22.0,0.0,658.0,0.0,0.0,17.0,15.0,0.0,659.0
111,0127 Botkyrka,2005,0.0,71.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,194.0,0.0,0.0,2.0,0.0,0.0,386.0,170.0,0.0,0.0,0.0,1.0,3013.0,74.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,0.0,460.0
112,0128 Salem,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0128 Salem,1985,232.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,127.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,48.0,89.0,0.0,4.0,719.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,44.0,49.0
114,0128 Salem,1989,100.0,0.0,115.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,120.0,0.0,5.0,2.0,0.0,4.0,0.0,7.0,60.0,9.0,0.0,5.0,719.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,18.0,153.0
115,0128 Salem,1990,88.0,0.0,107.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0,7.0,0.0,0.0,8.0,0.0,13.0,48.0,0.0,0.0,7.0,704.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,19.0,15.0,166.0
116,0128 Salem,1991,103.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5.0,241.0,0.0,0.0,0.0,15.0,42.0,1.0,0.0,7.0,698.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,65.0
117,0128 Salem,1992,82.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,86.0,0.0,7.0,243.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,7.0,731.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,109.0
118,0128 Salem,1993,0.0,0.0,10.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,7.0,84.0,0.0,6.0,223.0,0.0,10.0,84.0,42.0,0.0,0.0,0.0,7.0,730.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,88.0
119,0128 Salem,1994,0.0,0.0,19.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,22.0,93.0,0.0,6.0,227.0,0.0,0.0,159.0,35.0,0.0,8.0,0.0,7.0,737.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
120,0128 Salem,1995,0.0,0.0,211.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,23.0,74.0,0.0,7.0,0.0,0.0,11.0,169.0,0.0,25.0,8.0,0.0,5.0,717.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,14.0
121,0128 Salem,1999,0.0,0.0,197.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,6.0,0.0,0.0,146.0,33.0,37.0,33.0,0.0,2.0,756.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,102.0
122,0128 Salem,2001,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,1.0,0.0,0.0,15.0,31.0,19.0,30.0,20.0,0.0,3.0,705.0,0.0,23.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,206.0
123,0128 Salem,2002,0.0,0.0,179.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,1.0,0.0,0.0,101.0,0.0,0.0,34.0,0.0,3.0,721.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,93.0
124,0128 Salem,2003,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,3.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,2.0,713.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,185.0
125,0128 Salem,2005,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,37.0,0.0,0.0,723.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,111.0
126,0136 Haninge,1981,781.0,0.0,265.0,12.0,5.0,0.0,0.0,0.0,9.0,52.0,0.0,5.0,669.0,0.0,3.0,23.0,0.0,50.0,0.0,34.0,347.0,191.0,0.0,16.0,3800.0,0.0,0.0,0.0,897.0,0.0,0.0,0.0,0.0,0.0,441.0
127,0136 Haninge,1985,991.0,0.0,167.0,61.0,3.0,0.0,0.0,0.0,3.0,31.0,0.0,12.0,628.0,0.0,3.0,17.0,0.0,0.0,0.0,123.0,373.0,371.0,0.0,8.0,3718.0,0.0,0.0,0.0,828.0,0.0,0.0,0.0,0.0,9.0,90.0
128,0136 Haninge,1989,514.0,0.0,317.0,53.0,21.0,0.0,0.0,0.0,3.0,25.0,0.0,40.0,529.0,0.0,9.0,42.0,0.0,62.0,0.0,143.0,201.0,13.0,0.0,5.0,3643.0,0.0,0.0,0.0,966.0,0.0,0.0,0.0,0.0,28.0,672.0
129,0136 Haninge,1990,565.0,0.0,339.0,52.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,512.0,0.0,13.0,36.0,0.0,79.0,0.0,63.0,166.0,19.0,0.0,5.0,3715.0,0.0,0.0,0.0,1147.0,0.0,0.0,0.0,3.0,35.0,614.0
130,0136 Haninge,1991,528.0,0.0,219.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,470.0,0.0,10.0,600.0,0.0,28.0,0.0,17.0,216.0,57.0,0.0,5.0,3573.0,0.0,0.0,0.0,1027.0,0.0,0.0,0.0,0.0,6.0,259.0
131,0136 Haninge,1992,422.0,0.0,158.0,14.0,23.0,0.0,0.0,0.0,3.0,0.0,5.0,44.0,377.0,0.0,19.0,293.0,0.0,41.0,0.0,6.0,80.0,26.0,0.0,4.0,3168.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0,0.0,0.0,322.0
132,0136 Haninge,1993,0.0,0.0,105.0,0.0,0.0,0.0,0.0,734.0,0.0,3.0,0.0,38.0,416.0,0.0,99.0,429.0,0.0,43.0,268.0,96.0,76.0,12.0,0.0,7.0,3540.0,18.0,0.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,422.0
133,0136 Haninge,1994,0.0,0.0,193.0,0.0,0.0,0.0,0.0,754.0,0.0,1.0,0.0,36.0,384.0,0.0,99.0,365.0,0.0,0.0,476.0,16.0,149.0,50.0,0.0,7.0,3600.0,6.0,0.0,0.0,0.0,765.0,0.0,6.0,7.0,19.0,268.0
134,0136 Haninge,1995,0.0,0.0,603.0,26.0,0.0,0.0,0.0,761.0,0.0,17.0,0.0,52.0,478.0,0.0,50.0,85.0,0.0,29.0,364.0,61.0,81.0,186.0,0.0,7.0,3498.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,8.0,0.0,89.0
135,0136 Haninge,1999,0.0,5.0,405.0,41.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,362.0,144.0,0.0,127.0,0.0,45.0,402.0,29.0,102.0,125.0,0.0,3.0,3364.0,21.0,0.0,0.0,1245.0,0.0,0.0,0.0,1.0,0.0,291.0
136,0136 Haninge,2001,0.0,20.0,475.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,41.0,0.0,0.0,59.0,312.0,25.0,4.0,20.0,0.0,4.0,3216.0,0.0,191.0,0.0,1079.0,0.0,0.0,0.0,0.0,12.0,515.0
137,0136 Haninge,2002,0.0,13.0,582.0,34.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,341.0,0.0,1.0,41.0,0.0,21.0,239.0,121.0,11.0,0.0,0.0,4.0,3033.0,11.0,135.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,389.0
138,0136 Haninge,2003,0.0,13.0,560.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,345.0,0.0,0.0,85.0,0.0,43.0,218.0,88.0,37.0,0.0,0.0,3.0,3046.0,31.0,52.0,0.0,1052.0,0.0,0.0,0.0,40.0,0.0,447.0
139,0136 Haninge,2005,0.0,0.0,528.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,4.0,0.0,23.0,263.0,81.0,0.0,69.0,0.0,0.0,3194.0,9.0,95.0,0.0,1247.0,0.0,0.0,0.0,0.0,0.0,426.0
140,0138 Tyresö,1981,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,132.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0138 Tyresö,1985,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,2.0
142,0138 Tyresö,1989,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,4.0
143,0138 Tyresö,1990,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0
144,0138 Tyresö,1991,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0
145,0138 Tyresö,1992,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0
146,0138 Tyresö,1993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0
147,0138 Tyresö,1994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,128.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
148,0138 Tyresö,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0138 Tyresö,1999,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,114.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,9.0
150,0138 Tyresö,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0138 Tyresö,2002,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0138 Tyresö,2003,0.0,0.0,34.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,391.0,7.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,2.0,0.0
153,0138 Tyresö,2005,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0139 Upplands-Bro,1981,2014.0,0.0,446.0,26.0,22.0,0.0,0.0,0.0,12.0,38.0,0.0,28.0,869.0,0.0,12.0,12.0,0.0,94.0,0.0,454.0,333.0,553.0,0.0,9.0,6688.0,0.0,0.0,0.0,1648.0,0.0,0.0,0.0,0.0,0.0,118.0
155,0139 Upplands-Bro,1985,1777.0,0.0,185.0,112.0,105.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,733.0,0.0,14.0,4.0,0.0,120.0,0.0,416.0,223.0,712.0,0.0,3.0,5587.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,29.0,536.0
156,0139 Upplands-Bro,1989,1029.0,0.0,622.0,150.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,58.0,746.0,0.0,30.0,3.0,0.0,188.0,0.0,245.0,189.0,99.0,0.0,1.0,5303.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,18.0,80.0,1303.0
157,0139 Upplands-Bro,1990,997.0,0.0,528.0,127.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,611.0,0.0,34.0,2.0,0.0,213.0,0.0,204.0,158.0,78.0,0.0,1.0,5688.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,7.0,61.0,1513.0
158,0139 Upplands-Bro,1991,1088.0,0.0,374.0,46.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,96.0,566.0,0.0,30.0,1044.0,0.0,96.0,0.0,120.0,236.0,182.0,0.0,2.0,5682.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,5.0,163.0,496.0
159,0139 Upplands-Bro,1992,691.0,0.0,176.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,258.0,374.0,0.0,230.0,730.0,0.0,33.0,0.0,125.0,199.0,115.0,0.0,2.0,5992.0,0.0,0.0,0.0,2018.0,0.0,0.0,0.0,18.0,33.0,976.0
160,0139 Upplands-Bro,1993,0.0,0.0,155.0,5.0,0.0,0.0,0.0,1181.0,1.0,0.0,0.0,186.0,400.0,0.0,253.0,485.0,0.0,56.0,572.0,177.0,246.0,113.0,0.0,2.0,5888.0,0.0,0.0,0.0,0.0,946.0,0.0,76.0,52.0,7.0,977.0
161,0139 Upplands-Bro,1994,0.0,0.0,163.0,2.0,0.0,0.0,0.0,1166.0,0.0,0.0,0.0,138.0,444.0,0.0,263.0,772.0,0.0,20.0,648.0,134.0,284.0,120.0,0.0,2.0,5991.0,54.0,0.0,0.0,0.0,775.0,0.0,35.0,36.0,0.0,936.0
162,0139 Upplands-Bro,1995,0.0,0.0,1159.0,25.0,0.0,0.0,0.0,1122.0,0.0,0.0,0.0,3.0,458.0,0.0,94.0,162.0,0.0,3.0,960.0,61.0,200.0,62.0,0.0,2.0,5935.0,84.0,0.0,0.0,0.0,532.0,0.0,7.0,40.0,6.0,954.0
163,0139 Upplands-Bro,1999,0.0,38.0,694.0,205.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,460.0,146.0,0.0,93.0,0.0,31.0,924.0,151.0,300.0,343.0,0.0,1.0,5820.0,22.0,0.0,0.0,1647.0,0.0,0.0,0.0,13.0,4.0,727.0
164,0139 Upplands-Bro,2001,0.0,63.0,755.0,242.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,390.0,9.0,97.0,0.0,0.0,61.0,537.0,116.0,85.0,157.0,0.0,1.0,5588.0,15.0,62.0,0.0,1486.0,0.0,0.0,0.0,25.0,12.0,1457.0
165,0139 Upplands-Bro,2002,0.0,54.0,790.0,187.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,3.0,130.0,0.0,46.0,510.0,133.0,74.0,126.0,0.0,1.0,5621.0,24.0,49.0,0.0,1465.0,0.0,0.0,0.0,41.0,11.0,1592.0
166,0139 Upplands-Bro,2003,0.0,52.0,776.0,157.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,463.0,39.0,0.0,138.0,0.0,72.0,401.0,324.0,20.0,63.0,0.0,1.0,5433.0,24.0,49.0,0.0,1188.0,0.0,0.0,12.0,1.0,0.0,1619.0
167,0139 Upplands-Bro,2005,0.0,102.0,899.0,167.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,77.0,0.0,0.0,46.0,541.0,302.0,0.0,144.0,0.0,0.0,5327.0,0.0,0.0,0.0,1322.0,0.0,0.0,0.0,56.0,0.0,1247.0
168,0140 Nykvarn,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0140 Nykvarn,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0140 Nykvarn,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0140 Nykvarn,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0140 Nykvarn,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0140 Nykvarn,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0140 Nykvarn,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0140 Nykvarn,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
