"2361 Härjedalen","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","rye",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","winter barley",..,..,..,..,..,..,..,..,..,..,..,1,..,..
"2361 Härjedalen","barley",111,110,56,64,58,54,..,..,..,..,..,..,..,..
"2361 Härjedalen","spring barley",..,..,..,..,..,..,70,30,35,14,7,8,8,4
"2361 Härjedalen","oats",4,7,14,9,8,4,7,11,6,5,..,..,..,..
"2361 Härjedalen","mixed grain and triticale",..,..,..,..,..,1,..,..,..,..,..,..,..,..
"2361 Härjedalen","ley for hay and forage plants",..,..,..,..,..,..,1157,1191,1171,..,..,..,..,..
"2361 Härjedalen","triticale",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","mixed grain",2,3,1,..,..,..,2,..,1,11,2,1,3,..
"2361 Härjedalen","field peas for cooking, fodder peas, vetches and field beans",2,1,..,..,..,..,..,..,..,..,1,..,..,..
"2361 Härjedalen","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","green fodder",75,87,94,110,95,76,..,..,..,63,99,80,94,67
"2361 Härjedalen","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","utilized pasture",..,..,..,..,..,..,183,219,192,..,..,..,..,..
"2361 Härjedalen","utilized ley for hay and pasture",1198,1288,1201,1125,1125,1148,..,..,..,1215,1027,1024,1010,1411
"2361 Härjedalen","not utilized ley for hay and pasture",50,45,52,48,50,49,34,35,35,53,..,..,..,..
"2361 Härjedalen","ley for seeds",2,1,..,4,4,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","table potatoes",12,19,31,28,29,29,30,31,29,12,7,8,7,7
"2361 Härjedalen","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","horticulture plants",..,..,..,..,..,..,..,..,..,..,0,0,0,..
"2361 Härjedalen","other crops",..,..,..,1,..,..,..,..,..,..,5,..,..,..
"2361 Härjedalen","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2361 Härjedalen","fallow land",25,34,34,60,47,31,46,26,31,19,20,7,15,67
"2361 Härjedalen","other untilled arable land",5,15,4,9,21,17,6,11,3,41,..,18,8,..
"2361 Härjedalen","unspecified arable land",..,..,..,..,..,..,..,..,..,..,255,233,146,58
"2380 Östersund","total arable land",11683,11690,11336,11287,11183,11353,11329,11363,11536,11360,11256,11013,10868,11269
"2380 Östersund","winter wheat",4,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","spring wheat",..,..,..,..,..,..,..,..,..,..,7,..,2,4
"2380 Östersund","rye",..,1,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","winter barley",..,..,..,..,..,..,..,..,..,..,8,4,..,..
"2380 Östersund","barley",2307,2145,1575,1598,1524,1544,..,..,..,..,..,..,..,..
"2380 Östersund","spring barley",..,..,..,..,..,..,1488,1273,1104,1110,964,901,931,818
"2380 Östersund","oats",401,266,250,269,260,220,191,137,176,121,107,121,103,119
"2380 Östersund","mixed grain and triticale",..,..,..,94,86,52,..,..,..,..,..,..,..,..
"2380 Östersund","ley for hay and forage plants",..,..,..,..,..,..,7572,7778,8055,..,..,..,..,..
"2380 Östersund","triticale",..,..,..,..,..,..,..,..,..,..,..,..,0,..
"2380 Östersund","mixed grain",206,242,103,..,..,..,86,58,131,177,62,19,13,31
"2380 Östersund","field peas for cooking, fodder peas, vetches and field beans",2,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","green fodder",283,363,448,458,417,394,..,..,..,650,674,657,645,598
"2380 Östersund","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","utilized pasture",..,..,..,..,..,..,1209,1295,1344,..,..,..,..,..
"2380 Östersund","utilized ley for hay and pasture",7785,7864,7976,7976,7900,8228,..,..,..,8718,8168,8194,8208,8688
"2380 Östersund","not utilized ley for hay and pasture",174,182,352,256,350,235,165,210,148,147,..,..,..,..
"2380 Östersund","ley for seeds",21,19,12,13,18,10,15,12,5,1,1,..,..,..
"2380 Östersund","table potatoes",96,106,108,111,97,109,96,101,100,53,58,56,69,61
"2380 Östersund","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,6,0,..
"2380 Östersund","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","horticulture plants",..,..,..,..,..,..,..,..,..,47,29,30,33,64
"2380 Östersund","other crops",75,68,58,61,60,49,50,54,57,8,57,5,1,7
"2380 Östersund","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2380 Östersund","fallow land",226,353,320,327,307,314,264,297,296,227,153,256,377,490
"2380 Östersund","other untilled arable land",103,81,134,124,164,198,193,147,120,99,..,35,42,17
"2380 Östersund","unspecified arable land",..,..,..,..,..,..,..,..,..,..,967,730,441,334
"2401 Nordmaling","total arable land",5474,5191,4891,4779,4580,4576,4578,4457,4478,4593,4308,4250,4263,4453
"2401 Nordmaling","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","rye",5,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","winter barley",..,..,..,..,..,..,..,..,..,..,14,..,..,..
"2401 Nordmaling","barley",1448,1125,752,762,712,581,..,..,..,..,..,..,..,..
"2401 Nordmaling","spring barley",..,..,..,..,..,..,626,666,701,601,492,538,561,384
"2401 Nordmaling","oats",140,61,43,62,25,48,30,27,55,68,88,124,107,51
"2401 Nordmaling","mixed grain and triticale",..,..,..,109,72,65,..,..,..,..,..,..,..,..
"2401 Nordmaling","ley for hay and forage plants",..,..,..,..,..,..,3183,3146,3105,..,..,..,..,..
"2401 Nordmaling","triticale",..,..,..,..,..,..,..,..,..,..,1,13,5,..
"2401 Nordmaling","mixed grain",221,148,136,..,..,..,82,40,44,59,14,12,3,..
"2401 Nordmaling","field peas for cooking, fodder peas, vetches and field beans",2,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","green fodder",82,179,193,182,138,159,..,..,..,157,211,166,175,309
"2401 Nordmaling","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","utilized pasture",..,..,..,..,..,..,202,204,234,..,..,..,..,..
"2401 Nordmaling","utilized ley for hay and pasture",3377,3065,3257,3191,3078,3187,..,..,..,3264,3009,2965,2981,3248
"2401 Nordmaling","not utilized ley for hay and pasture",54,56,117,116,147,135,163,111,49,131,..,..,..,..
"2401 Nordmaling","ley for seeds",7,6,21,10,21,9,22,21,3,4,..,..,..,..
"2401 Nordmaling","table potatoes",46,32,22,22,18,18,21,18,15,12,5,4,2,6
"2401 Nordmaling","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","horticulture plants",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2401 Nordmaling","other crops",5,5,4,11,7,1,..,2,10,..,22,5,0,..
"2401 Nordmaling","energy forest",..,..,..,..,..,..,..,..,..,10,..,..,..,..
"2401 Nordmaling","fallow land",51,444,309,275,243,217,138,125,205,139,198,218,298,378
"2401 Nordmaling","other untilled arable land",36,70,37,39,119,156,112,97,56,149,..,10,23,..
"2401 Nordmaling","unspecified arable land",..,..,..,..,..,..,..,..,..,..,254,198,107,63
"2403 Bjurholm","total arable land",..,3185,2903,2844,2775,2732,2786,2732,2664,2602,2576,2469,2412,2662
"2403 Bjurholm","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","rye",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","winter barley",..,..,..,..,..,..,..,..,..,..,..,9,..,..
"2403 Bjurholm","barley",..,610,452,484,433,382,..,..,..,..,..,..,..,..
"2403 Bjurholm","spring barley",..,..,..,..,..,..,329,330,314,355,295,274,303,231
"2403 Bjurholm","oats",..,4,3,4,5,6,18,12,45,32,31,31,40,43
"2403 Bjurholm","mixed grain and triticale",..,..,..,74,46,47,..,..,..,..,..,..,..,..
"2403 Bjurholm","ley for hay and forage plants",..,..,..,..,..,..,1904,1844,1798,..,..,..,..,..
"2403 Bjurholm","triticale",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","mixed grain",..,83,74,..,..,..,54,49,61,63,43,5,2,..
"2403 Bjurholm","field peas for cooking, fodder peas, vetches and field beans",..,1,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","green fodder",..,129,131,101,79,99,..,..,..,44,57,68,79,71
"2403 Bjurholm","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","utilized pasture",..,..,..,..,..,..,151,174,158,..,..,..,..,..
"2403 Bjurholm","utilized ley for hay and pasture",..,1907,1907,1875,1871,1898,..,..,..,1838,1805,1738,1696,2029
"2403 Bjurholm","not utilized ley for hay and pasture",..,48,61,76,91,60,79,69,63,108,..,..,..,..
"2403 Bjurholm","ley for seeds",..,5,11,8,9,17,31,43,8,2,..,..,..,..
"2403 Bjurholm","table potatoes",..,50,43,44,43,42,42,38,43,34,38,38,29,21
"2403 Bjurholm","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","horticulture plants",..,..,..,..,..,..,..,..,..,3,2,3,2,2
"2403 Bjurholm","other crops",..,8,4,4,6,6,10,7,4,1,12,8,9,..
"2403 Bjurholm","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2403 Bjurholm","fallow land",..,283,168,133,128,102,105,105,132,76,132,165,176,236
"2403 Bjurholm","other untilled arable land",..,57,49,41,64,73,64,63,39,48,..,11,18,..
"2403 Bjurholm","unspecified arable land",..,..,..,..,..,..,..,..,..,..,160,119,59,22
"2404 Vindeln","total arable land",4673,4433,4032,3962,3840,3816,3863,3796,3698,3585,3364,3327,3386,3533
"2404 Vindeln","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","rye",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","winter barley",..,..,..,..,..,..,..,..,..,..,1,1,..,..
"2404 Vindeln","barley",1441,979,722,700,621,636,..,..,..,..,..,..,..,..
"2404 Vindeln","spring barley",..,..,..,..,..,..,633,600,564,624,490,504,498,385
"2404 Vindeln","oats",75,14,16,8,35,12,4,4,21,19,24,25,39,12
"2404 Vindeln","mixed grain and triticale",..,..,..,56,39,61,..,..,..,..,..,..,..,..
"2404 Vindeln","ley for hay and forage plants",..,..,..,..,..,..,2354,2335,2274,..,..,..,..,..
"2404 Vindeln","triticale",..,..,..,..,..,..,..,..,..,3,4,5,14,..
"2404 Vindeln","mixed grain",174,81,65,..,..,..,56,37,78,72,60,32,31,51
"2404 Vindeln","field peas for cooking, fodder peas, vetches and field beans",..,1,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","green fodder",108,189,214,242,149,162,..,..,..,76,145,161,162,143
"2404 Vindeln","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","utilized pasture",..,..,..,..,..,..,237,320,252,..,..,..,..,..
"2404 Vindeln","utilized ley for hay and pasture",2494,2233,2362,2398,2350,2403,..,..,..,2370,2208,2218,2317,2553
"2404 Vindeln","not utilized ley for hay and pasture",81,75,136,165,130,90,117,99,114,126,..,..,..,..
"2404 Vindeln","ley for seeds",8,2,5,2,4,7,2,1,13,..,2,..,..,..
"2404 Vindeln","table potatoes",128,76,66,63,67,68,69,63,57,34,33,31,29,29
"2404 Vindeln","potatoes for processing of starch",14,8,9,..,..,..,..,..,1,9,..,..,..,..
"2404 Vindeln","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","horticulture plants",..,..,..,..,..,..,..,..,..,..,0,0,0,..
"2404 Vindeln","other crops",..,2,1,1,5,1,2,2,8,..,16,1,0,..
"2404 Vindeln","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2404 Vindeln","fallow land",98,655,355,251,272,223,255,231,249,146,108,129,135,289
"2404 Vindeln","other untilled arable land",52,118,81,76,168,153,136,105,67,108,..,17,17,..
"2404 Vindeln","unspecified arable land",..,..,..,..,..,..,..,..,..,..,272,203,145,70
"2409 Robertsfors","total arable land",10635,10429,10001,9955,9880,9872,9949,9889,9719,9660,9446,9318,9393,9611
"2409 Robertsfors","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","rye",4,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","winter barley",..,..,..,..,..,..,..,..,..,..,26,19,..,..
"2409 Robertsfors","barley",3483,2503,1868,2095,1997,1979,..,..,..,..,..,..,..,..
"2409 Robertsfors","spring barley",..,..,..,..,..,..,1896,1923,1979,1914,1459,1467,1477,1158
"2409 Robertsfors","oats",291,123,255,187,164,194,131,75,108,108,156,103,128,130
"2409 Robertsfors","mixed grain and triticale",..,..,..,261,239,239,..,..,..,..,..,..,..,..
"2409 Robertsfors","ley for hay and forage plants",..,..,..,..,..,..,5804,5506,5590,..,..,..,..,..
"2409 Robertsfors","triticale",..,..,..,..,..,..,..,..,..,..,15,23,12,..
"2409 Robertsfors","mixed grain",393,141,335,..,..,..,203,219,240,220,141,85,128,129
"2409 Robertsfors","field peas for cooking, fodder peas, vetches and field beans",33,5,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","green fodder",273,364,368,311,366,323,..,..,..,456,500,355,317,255
"2409 Robertsfors","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","utilized pasture",..,..,..,..,..,..,784,925,746,..,..,..,..,..
"2409 Robertsfors","utilized ley for hay and pasture",5440,5360,5826,5911,5778,5925,..,..,..,6060,6092,6246,6359,7111
"2409 Robertsfors","not utilized ley for hay and pasture",100,91,261,301,298,220,174,236,215,134,..,..,..,..
"2409 Robertsfors","ley for seeds",38,26,35,42,39,54,34,55,27,6,..,2,2,..
"2409 Robertsfors","table potatoes",121,73,56,84,76,98,87,94,79,51,33,31,27,22
"2409 Robertsfors","potatoes for processing of starch",..,..,3,2,3,..,..,..,..,..,..,..,2,..
"2409 Robertsfors","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","spring rape",..,..,..,..,..,..,..,..,..,..,..,0,0,..
"2409 Robertsfors","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","horticulture plants",..,..,..,..,..,..,..,..,..,1,6,2,2,3
"2409 Robertsfors","other crops",10,26,20,13,8,9,59,26,13,17,95,21,18,9
"2409 Robertsfors","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2409 Robertsfors","fallow land",263,1450,780,556,553,508,454,413,535,487,552,644,714,689
"2409 Robertsfors","other untilled arable land",186,266,194,192,359,323,325,419,187,204,..,73,71,15
"2409 Robertsfors","unspecified arable land",..,..,..,..,..,..,..,..,..,..,372,248,136,84
"2417 Norsjö","total arable land",2012,1480,1341,1329,1272,1221,1177,1139,1004,909,823,783,740,951
"2417 Norsjö","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","rye",2,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","winter barley",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","barley",432,212,95,110,76,75,..,..,..,..,..,..,..,..
"2417 Norsjö","spring barley",..,..,..,..,..,..,78,63,27,73,46,37,36,17
"2417 Norsjö","oats",12,1,10,1,4,10,2,4,2,4,4,9,5,..
"2417 Norsjö","mixed grain and triticale",..,..,..,3,1,1,..,..,..,..,..,..,..,..
"2417 Norsjö","ley for hay and forage plants",..,..,..,..,..,..,868,838,750,..,..,..,..,..
"2417 Norsjö","triticale",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","mixed grain",28,23,3,..,..,..,2,3,11,..,8,2,..,..
"2417 Norsjö","field peas for cooking, fodder peas, vetches and field beans",1,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","green fodder",102,60,94,98,66,63,..,..,..,43,76,72,74,58
"2417 Norsjö","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","utilized pasture",..,..,..,..,..,..,82,54,43,..,..,..,..,..
"2417 Norsjö","utilized ley for hay and pasture",1276,991,945,924,925,898,..,..,..,628,527,535,507,748
"2417 Norsjö","not utilized ley for hay and pasture",54,44,41,55,72,52,40,47,47,69,..,..,..,..
"2417 Norsjö","ley for seeds",..,1,1,1,1,1,2,1,..,..,..,..,..,..
"2417 Norsjö","table potatoes",30,19,15,15,14,12,12,11,12,4,0,0,0,3
"2417 Norsjö","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","horticulture plants",..,..,..,..,..,..,..,..,..,1,..,..,..,..
"2417 Norsjö","other crops",..,..,2,1,1,1,1,1,1,..,13,..,..,..
"2417 Norsjö","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2417 Norsjö","fallow land",23,80,98,92,77,62,47,86,84,46,36,47,69,97
"2417 Norsjö","other untilled arable land",52,49,37,29,35,46,43,31,27,43,..,13,20,..
"2417 Norsjö","unspecified arable land",..,..,..,..,..,..,..,..,..,..,115,67,27,26
"2418 Malå","total arable land",..,532,403,373,363,371,361,374,299,238,212,221,192,270
"2418 Malå","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","rye",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","winter barley",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","barley",..,42,2,2,..,..,..,..,..,..,..,..,..,..
"2418 Malå","spring barley",..,..,..,..,..,..,..,2,..,2,..,7,16,..
"2418 Malå","oats",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","mixed grain and triticale",..,..,..,1,..,..,..,..,..,..,..,..,..,..
"2418 Malå","ley for hay and forage plants",..,..,..,..,..,..,287,273,225,..,..,..,..,..
"2418 Malå","triticale",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","mixed grain",..,3,..,..,..,..,..,..,..,7,3,..,1,..
"2418 Malå","field peas for cooking, fodder peas, vetches and field beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","green fodder",..,43,37,28,28,27,..,..,..,2,3,8,9,..
"2418 Malå","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","utilized pasture",..,..,..,..,..,..,23,30,11,..,..,..,..,..
"2418 Malå","utilized ley for hay and pasture",..,355,267,269,276,274,..,..,..,198,151,151,133,237
"2418 Malå","not utilized ley for hay and pasture",..,35,22,35,12,17,9,11,7,8,..,..,..,..
"2418 Malå","ley for seeds",..,2,..,..,4,5,3,2,2,..,..,..,..,..
"2418 Malå","table potatoes",..,7,7,6,6,5,5,5,3,1,1,0,0,1
"2418 Malå","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","spring turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","horticulture plants",..,..,..,..,..,..,..,..,..,..,1,..,..,..
"2418 Malå","other crops",..,..,..,..,..,..,..,..,..,..,7,..,..,..
"2418 Malå","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2418 Malå","fallow land",..,26,14,16,22,28,14,34,41,8,11,14,13,14
"2418 Malå","other untilled arable land",..,19,54,16,15,15,21,17,9,13,..,7,5,..
"2418 Malå","unspecified arable land",..,..,..,..,..,..,..,..,..,..,36,33,16,..
"2421 Storuman","total arable land",1773,1699,1498,1472,1411,1401,1409,1438,1471,1206,904,857,880,902
"2421 Storuman","winter wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","spring wheat",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","rye",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","winter barley",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","barley",123,50,25,13,8,11,..,..,..,..,..,..,..,..
"2421 Storuman","spring barley",..,..,..,..,..,..,5,3,4,..,4,4,6,..
"2421 Storuman","oats",4,1,1,2,..,..,..,..,..,..,6,6,12,3
"2421 Storuman","mixed grain and triticale",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","ley for hay and forage plants",..,..,..,..,..,..,1174,1266,1173,..,..,..,..,..
"2421 Storuman","triticale",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","mixed grain",5,3,..,..,..,..,1,1,1,6,3,3,1,..
"2421 Storuman","field peas for cooking, fodder peas, vetches and field beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","green fodder",118,93,97,99,104,95,..,..,..,36,21,32,19,28
"2421 Storuman","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","utilized pasture",..,..,..,..,..,..,108,70,125,..,..,..,..,..
"2421 Storuman","utilized ley for hay and pasture",1394,1353,1226,1233,1164,1170,..,..,..,989,641,584,685,736
"2421 Storuman","not utilized ley for hay and pasture",35,40,48,48,32,39,54,28,51,100,..,..,..,..
"2421 Storuman","ley for seeds",..,..,1,..,1,..,..,..,..,..,..,..,..,..
"2421 Storuman","table potatoes",31,24,19,17,16,16,15,14,15,7,1,1,1,1
"2421 Storuman","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","spring rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"2421 Storuman","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
